2019-09-12 18:40:14.362202	策略初始化完成
2019-09-12 18:40:14.362224	开始回放历史数据
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=0.0, total_volume_b=20400.0
Keep Low=> total_count=3, avg_price_diff=97, total_volume_a=12300.0, total_volume_b=12507.0
Keep Low=> total_count=14, avg_price_diff=95, total_volume_a=247411.0, total_volume_b=82947.0
Keep Low=> total_count=1, avg_price_diff=76, total_volume_a=1131457.0, total_volume_b=455823.0
Keep Low=> total_count=213, avg_price_diff=80, total_volume_a=18226933.0, total_volume_b=10291394.0
Keep Low=> total_count=702, avg_price_diff=76, total_volume_a=34262984.0, total_volume_b=19552824.0
Keep Low=> total_count=207, avg_price_diff=86, total_volume_a=23035319.0, total_volume_b=11510376.0
Keep Low=> total_count=7, avg_price_diff=93, total_volume_a=572875.0, total_volume_b=212088.0
Keep Low=> total_count=14, avg_price_diff=86, total_volume_a=1059192.0, total_volume_b=703835.0
Keep Low=> total_count=18, avg_price_diff=91, total_volume_a=883313.0, total_volume_b=863072.0
Keep Low=> total_count=2, avg_price_diff=96, total_volume_a=62520.0, total_volume_b=102283.0
Keep Low=> total_count=7, avg_price_diff=97, total_volume_a=67157.0, total_volume_b=195089.0
Keep Low=> total_count=2, avg_price_diff=99, total_volume_a=39512.0, total_volume_b=24132.0
Keep Low=> total_count=2, avg_price_diff=98, total_volume_a=133557.0, total_volume_b=43850.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=16524.0, total_volume_b=44148.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=141911.0, total_volume_b=0.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=78.0, total_volume_b=1515.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=558.0, total_volume_b=13296.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=41202.0, total_volume_b=16140.0
Keep Low=> total_count=2, avg_price_diff=99, total_volume_a=17294.0, total_volume_b=51341.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=81720.0, total_volume_b=14407.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=26.0, total_volume_b=60000.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=179754.0, total_volume_b=219755.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=3054.0, total_volume_b=16672.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=215511.0, total_volume_b=184554.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=147561.0, total_volume_b=108909.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=48233.0, total_volume_b=533190.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=25335.0, total_volume_b=28888.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=140224.0, total_volume_b=118195.0
Keep Low=> total_count=1, avg_price_diff=93, total_volume_a=1197199.0, total_volume_b=500846.0
Keep Low=> total_count=4, avg_price_diff=96, total_volume_a=1616524.0, total_volume_b=429587.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=158011.0, total_volume_b=97199.0
Keep Low=> total_count=13, avg_price_diff=95, total_volume_a=3258047.0, total_volume_b=907658.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=342044.0, total_volume_b=218962.0
Keep Low=> total_count=3, avg_price_diff=94, total_volume_a=86974.0, total_volume_b=93596.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=56735.0, total_volume_b=25980.0
Keep Low=> total_count=64, avg_price_diff=92, total_volume_a=1921296.0, total_volume_b=1087127.0
Keep Low=> total_count=7, avg_price_diff=96, total_volume_a=51929.0, total_volume_b=53960.0
Keep Low=> total_count=2, avg_price_diff=97, total_volume_a=109988.0, total_volume_b=119118.0
Keep Low=> total_count=32, avg_price_diff=91, total_volume_a=1803675.0, total_volume_b=743386.0
Keep Low=> total_count=98, avg_price_diff=91, total_volume_a=2466860.0, total_volume_b=1494574.0
Keep Low=> total_count=2, avg_price_diff=92, total_volume_a=14268.0, total_volume_b=2647.0
Keep Low=> total_count=4, avg_price_diff=94, total_volume_a=100668.0, total_volume_b=58478.0
Keep Low=> total_count=3, avg_price_diff=97, total_volume_a=708810.0, total_volume_b=147117.0
Keep Low=> total_count=3, avg_price_diff=95, total_volume_a=210349.0, total_volume_b=83142.0
Keep Low=> total_count=6, avg_price_diff=96, total_volume_a=77179.0, total_volume_b=70569.0
Keep Low=> total_count=29, avg_price_diff=94, total_volume_a=938919.0, total_volume_b=229367.0
Keep Low=> total_count=31, avg_price_diff=94, total_volume_a=814686.0, total_volume_b=247841.0
Keep Low=> total_count=3, avg_price_diff=94, total_volume_a=42712.0, total_volume_b=10492.0
Keep Low=> total_count=5, avg_price_diff=95, total_volume_a=185839.0, total_volume_b=121130.0
Keep Low=> total_count=4, avg_price_diff=95, total_volume_a=164138.0, total_volume_b=91187.0
Keep Low=> total_count=2, avg_price_diff=91, total_volume_a=13415.0, total_volume_b=81067.0
Keep Low=> total_count=4, avg_price_diff=97, total_volume_a=31139.0, total_volume_b=18312.0
Keep Low=> total_count=22, avg_price_diff=94, total_volume_a=3528992.0, total_volume_b=514558.0
Keep Low=> total_count=7, avg_price_diff=95, total_volume_a=166409.0, total_volume_b=63441.0
Keep Low=> total_count=18, avg_price_diff=92, total_volume_a=332220.0, total_volume_b=423960.0
Keep Low=> total_count=6, avg_price_diff=96, total_volume_a=225218.0, total_volume_b=139768.0
Keep Low=> total_count=3, avg_price_diff=94, total_volume_a=37680.0, total_volume_b=8001.0
Keep Low=> total_count=4, avg_price_diff=98, total_volume_a=135968.0, total_volume_b=48746.0
Keep Low=> total_count=6, avg_price_diff=93, total_volume_a=641687.0, total_volume_b=41592.0
Keep Low=> total_count=4, avg_price_diff=98, total_volume_a=110783.0, total_volume_b=83923.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=2008.0, total_volume_b=8000.0
Keep Low=> total_count=4, avg_price_diff=98, total_volume_a=35940.0, total_volume_b=29206.0
Keep Low=> total_count=2, avg_price_diff=89, total_volume_a=102350.0, total_volume_b=100390.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=94474.0, total_volume_b=20484.0
Keep Low=> total_count=1, avg_price_diff=95, total_volume_a=17580.0, total_volume_b=15400.0
Keep Low=> total_count=3, avg_price_diff=98, total_volume_a=98974.0, total_volume_b=136427.0
Keep Low=> total_count=2, avg_price_diff=93, total_volume_a=54020.0, total_volume_b=24338.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=1500.0, total_volume_b=62500.0
Keep Low=> total_count=2, avg_price_diff=97, total_volume_a=504435.0, total_volume_b=251923.0
Keep Low=> total_count=1, avg_price_diff=95, total_volume_a=57255.0, total_volume_b=26840.0
Keep Low=> total_count=3, avg_price_diff=96, total_volume_a=13560.0, total_volume_b=3448.0
Keep Low=> total_count=3, avg_price_diff=97, total_volume_a=2698.0, total_volume_b=2900.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=46144.0, total_volume_b=927.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=11430.0, total_volume_b=92982.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=118506.0, total_volume_b=72201.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=210171.0, total_volume_b=302.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=302676.0, total_volume_b=33633.0
Keep Low=> total_count=4, avg_price_diff=96, total_volume_a=631398.0, total_volume_b=55977.0
Keep Low=> total_count=15, avg_price_diff=94, total_volume_a=1377140.0, total_volume_b=334477.0
Keep Low=> total_count=2, avg_price_diff=99, total_volume_a=38957.0, total_volume_b=9857.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=75372.0, total_volume_b=3200.0
Keep Low=> total_count=5, avg_price_diff=96, total_volume_a=7016.0, total_volume_b=500.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=33761.0, total_volume_b=500.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=71835.0, total_volume_b=46384.0
Keep Low=> total_count=3, avg_price_diff=98, total_volume_a=17751.0, total_volume_b=20055.0
Keep Low=> total_count=2, avg_price_diff=97, total_volume_a=10800.0, total_volume_b=1002.0
Keep Low=> total_count=3, avg_price_diff=95, total_volume_a=28922.0, total_volume_b=21911.0
Keep Low=> total_count=3, avg_price_diff=98, total_volume_a=44196.0, total_volume_b=40402.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=1213.0, total_volume_b=4100.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=21663.0, total_volume_b=19468.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=10714.0, total_volume_b=4016.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=31410.0, total_volume_b=0.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=25121.0, total_volume_b=14923.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=68329.0, total_volume_b=25201.0
Keep Low=> total_count=2, avg_price_diff=97, total_volume_a=265170.0, total_volume_b=97277.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=11294.0, total_volume_b=500.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=13000.0, total_volume_b=2016.0
Keep Low=> total_count=6, avg_price_diff=98, total_volume_a=278081.0, total_volume_b=87649.0
Keep Low=> total_count=1, avg_price_diff=93, total_volume_a=224806.0, total_volume_b=30346.0
Keep Low=> total_count=4, avg_price_diff=98, total_volume_a=25867.0, total_volume_b=24957.0
Keep Low=> total_count=4, avg_price_diff=97, total_volume_a=97473.0, total_volume_b=47036.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=26781.0, total_volume_b=28897.0
Keep Low=> total_count=3, avg_price_diff=98, total_volume_a=138368.0, total_volume_b=63342.0
Keep Low=> total_count=3, avg_price_diff=95, total_volume_a=49001.0, total_volume_b=1932.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=12240.0, total_volume_b=5520.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=50874.0, total_volume_b=2100.0
Keep Low=> total_count=4, avg_price_diff=98, total_volume_a=189439.0, total_volume_b=13252.0
Keep Low=> total_count=2, avg_price_diff=98, total_volume_a=22727.0, total_volume_b=1024.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=9626.0, total_volume_b=20970.0
Keep Low=> total_count=2, avg_price_diff=96, total_volume_a=62622.0, total_volume_b=256495.0
Keep Low=> total_count=8, avg_price_diff=95, total_volume_a=488111.0, total_volume_b=3430620.0
Keep Low=> total_count=2, avg_price_diff=96, total_volume_a=68077.0, total_volume_b=55514.0
Keep Low=> total_count=3, avg_price_diff=99, total_volume_a=164220.0, total_volume_b=65946.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=49122.0, total_volume_b=67242.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=11972.0, total_volume_b=8007.0
Keep Low=> total_count=4, avg_price_diff=99, total_volume_a=72887.0, total_volume_b=86686.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=7820.0, total_volume_b=2806.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=2701.0, total_volume_b=49752.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=3616.0, total_volume_b=3400.0
Keep Low=> total_count=6, avg_price_diff=94, total_volume_a=99623.0, total_volume_b=84275.0
Keep Low=> total_count=150, avg_price_diff=91, total_volume_a=3315891.0, total_volume_b=2744920.0
Keep Low=> total_count=40, avg_price_diff=90, total_volume_a=2285147.0, total_volume_b=1349147.0
Keep Low=> total_count=4, avg_price_diff=93, total_volume_a=128775.0, total_volume_b=75425.0
Keep Low=> total_count=4, avg_price_diff=97, total_volume_a=198482.0, total_volume_b=95174.0
Keep Low=> total_count=2, avg_price_diff=96, total_volume_a=8957.0, total_volume_b=34631.0
Keep Low=> total_count=14, avg_price_diff=90, total_volume_a=1610139.0, total_volume_b=931767.0
Keep Low=> total_count=417, avg_price_diff=80, total_volume_a=17502834.0, total_volume_b=12484167.0
Keep Low=> total_count=5, avg_price_diff=95, total_volume_a=110315.0, total_volume_b=73964.0
Keep Low=> total_count=13, avg_price_diff=97, total_volume_a=263036.0, total_volume_b=198549.0
Keep Low=> total_count=3, avg_price_diff=95, total_volume_a=286802.0, total_volume_b=93656.0
Keep Low=> total_count=5, avg_price_diff=96, total_volume_a=183328.0, total_volume_b=64457.0
Keep Low=> total_count=2, avg_price_diff=96, total_volume_a=30006.0, total_volume_b=51103.0
Keep Low=> total_count=2, avg_price_diff=98, total_volume_a=0.0, total_volume_b=2500.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=10000.0, total_volume_b=44.0
Keep Low=> total_count=5, avg_price_diff=96, total_volume_a=442861.0, total_volume_b=123503.0
Keep Low=> total_count=3, avg_price_diff=99, total_volume_a=59077.0, total_volume_b=37099.0
Keep Low=> total_count=3, avg_price_diff=95, total_volume_a=125153.0, total_volume_b=447527.0
Keep Low=> total_count=7, avg_price_diff=94, total_volume_a=243195.0, total_volume_b=66745.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=451774.0, total_volume_b=0.0
Keep Low=> total_count=1, avg_price_diff=92, total_volume_a=2.0, total_volume_b=2540.0
Keep Low=> total_count=3, avg_price_diff=93, total_volume_a=53637.0, total_volume_b=22161.0
Keep Low=> total_count=4, avg_price_diff=98, total_volume_a=34748.0, total_volume_b=32109.0
Keep Low=> total_count=3, avg_price_diff=96, total_volume_a=45319.0, total_volume_b=60343.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=14863.0, total_volume_b=1565.0
Keep Low=> total_count=2, avg_price_diff=92, total_volume_a=731801.0, total_volume_b=228208.0
Keep Low=> total_count=4, avg_price_diff=97, total_volume_a=91607.0, total_volume_b=14873.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=21376.0, total_volume_b=10399.0
Keep Low=> total_count=2, avg_price_diff=96, total_volume_a=12329.0, total_volume_b=6142.0
Keep Low=> total_count=2, avg_price_diff=98, total_volume_a=56897.0, total_volume_b=46328.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=23957.0, total_volume_b=10375.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=313484.0, total_volume_b=39930.0
Keep Low=> total_count=15, avg_price_diff=94, total_volume_a=939567.0, total_volume_b=457693.0
Keep Low=> total_count=8, avg_price_diff=94, total_volume_a=1130133.0, total_volume_b=306771.0
Keep Low=> total_count=21, avg_price_diff=93, total_volume_a=667842.0, total_volume_b=282682.0
Keep Low=> total_count=14, avg_price_diff=92, total_volume_a=971900.0, total_volume_b=267302.0
Keep Low=> total_count=10, avg_price_diff=95, total_volume_a=328395.0, total_volume_b=111728.0
Keep Low=> total_count=3, avg_price_diff=98, total_volume_a=8732.0, total_volume_b=21716.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=2895.0, total_volume_b=1611.0
Keep Low=> total_count=19, avg_price_diff=95, total_volume_a=149119.0, total_volume_b=129412.0
Keep Low=> total_count=22, avg_price_diff=94, total_volume_a=199051.0, total_volume_b=155564.0
Keep Low=> total_count=9, avg_price_diff=94, total_volume_a=129313.0, total_volume_b=60773.0
Keep Low=> total_count=2, avg_price_diff=97, total_volume_a=3828.0, total_volume_b=4803.0
Keep Low=> total_count=4, avg_price_diff=95, total_volume_a=82589.0, total_volume_b=57681.0
Keep Low=> total_count=2, avg_price_diff=98, total_volume_a=27711.0, total_volume_b=1531.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=10395.0, total_volume_b=30964.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=1706.0, total_volume_b=25075.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=29750.0, total_volume_b=48174.0
Keep Low=> total_count=2, avg_price_diff=95, total_volume_a=16087.0, total_volume_b=952.0
Keep Low=> total_count=10, avg_price_diff=97, total_volume_a=19049.0, total_volume_b=17891.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=27750.0, total_volume_b=27895.0
Keep Low=> total_count=18, avg_price_diff=95, total_volume_a=108331.0, total_volume_b=154499.0
Keep Low=> total_count=29, avg_price_diff=91, total_volume_a=1408449.0, total_volume_b=497225.0
Keep Low=> total_count=3, avg_price_diff=97, total_volume_a=135984.0, total_volume_b=43441.0
Keep Low=> total_count=3, avg_price_diff=97, total_volume_a=130686.0, total_volume_b=56345.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=42090.0, total_volume_b=14125.0
Keep Low=> total_count=4, avg_price_diff=98, total_volume_a=337747.0, total_volume_b=215628.0
Keep Low=> total_count=2, avg_price_diff=98, total_volume_a=25931.0, total_volume_b=8425.0
Keep Low=> total_count=10, avg_price_diff=97, total_volume_a=252056.0, total_volume_b=40930.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=14100.0, total_volume_b=0.0
Keep Low=> total_count=3, avg_price_diff=92, total_volume_a=239882.0, total_volume_b=176234.0
Keep Low=> total_count=2, avg_price_diff=96, total_volume_a=1707021.0, total_volume_b=866746.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=235430.0, total_volume_b=126958.0
Keep Low=> total_count=1, avg_price_diff=90, total_volume_a=1005697.0, total_volume_b=363658.0
Keep Low=> total_count=2, avg_price_diff=90, total_volume_a=1566958.0, total_volume_b=461793.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=748752.0, total_volume_b=86623.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=390384.0, total_volume_b=108247.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=238045.0, total_volume_b=82256.0
Keep Low=> total_count=2, avg_price_diff=96, total_volume_a=263661.0, total_volume_b=153146.0
Keep Low=> total_count=9, avg_price_diff=94, total_volume_a=1094811.0, total_volume_b=545296.0
Keep Low=> total_count=26, avg_price_diff=93, total_volume_a=3728179.0, total_volume_b=1461073.0
Keep Low=> total_count=17, avg_price_diff=94, total_volume_a=666738.0, total_volume_b=428801.0
Keep Low=> total_count=11, avg_price_diff=93, total_volume_a=613638.0, total_volume_b=519225.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=76569.0, total_volume_b=38161.0
Keep Low=> total_count=87, avg_price_diff=92, total_volume_a=5451017.0, total_volume_b=3423182.0
Keep Low=> total_count=2, avg_price_diff=98, total_volume_a=150686.0, total_volume_b=42689.0
Keep Low=> total_count=1, avg_price_diff=91, total_volume_a=149634.0, total_volume_b=41729.0
Keep Low=> total_count=2, avg_price_diff=99, total_volume_a=381401.0, total_volume_b=49081.0
Keep Low=> total_count=9, avg_price_diff=95, total_volume_a=1078537.0, total_volume_b=207633.0
Keep Low=> total_count=2, avg_price_diff=95, total_volume_a=131155.0, total_volume_b=61074.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=16610.0, total_volume_b=28734.0
Keep Low=> total_count=65, avg_price_diff=91, total_volume_a=2959379.0, total_volume_b=1520587.0
Keep Low=> total_count=122, avg_price_diff=91, total_volume_a=3452991.0, total_volume_b=1616271.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=184351.0, total_volume_b=156296.0
Keep Low=> total_count=2, avg_price_diff=95, total_volume_a=80045.0, total_volume_b=1500.0
Keep Low=> total_count=6, avg_price_diff=96, total_volume_a=196962.0, total_volume_b=85836.0
Keep Low=> total_count=8, avg_price_diff=96, total_volume_a=148603.0, total_volume_b=104685.0
Keep Low=> total_count=11, avg_price_diff=99, total_volume_a=43423.0, total_volume_b=123131.0
Keep Low=> total_count=3, avg_price_diff=97, total_volume_a=116483.0, total_volume_b=33296.0
Keep Low=> total_count=3, avg_price_diff=97, total_volume_a=65506.0, total_volume_b=6721.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=16640.0, total_volume_b=12405.0
Keep Low=> total_count=2, avg_price_diff=98, total_volume_a=5900.0, total_volume_b=20.0
Keep Low=> total_count=4, avg_price_diff=96, total_volume_a=74838.0, total_volume_b=99773.0
Keep Low=> total_count=5, avg_price_diff=95, total_volume_a=102123.0, total_volume_b=21393.0
Keep Low=> total_count=3, avg_price_diff=98, total_volume_a=113.0, total_volume_b=32369.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=6088.0, total_volume_b=100.0
Keep Low=> total_count=4, avg_price_diff=99, total_volume_a=25560.0, total_volume_b=40843.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=35544.0, total_volume_b=4306.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=46126.0, total_volume_b=49497.0
Keep Low=> total_count=4, avg_price_diff=93, total_volume_a=407974.0, total_volume_b=127513.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=29109.0, total_volume_b=0.0
Keep Low=> total_count=3, avg_price_diff=99, total_volume_a=4002.0, total_volume_b=5000.0
Keep Low=> total_count=2, avg_price_diff=98, total_volume_a=26440.0, total_volume_b=50.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=436652.0, total_volume_b=475191.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=15880.0, total_volume_b=200.0
Keep Low=> total_count=9, avg_price_diff=97, total_volume_a=446223.0, total_volume_b=252046.0
Keep Low=> total_count=1, avg_price_diff=95, total_volume_a=22796.0, total_volume_b=7443.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=189359.0, total_volume_b=77493.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=2200.0, total_volume_b=3000.0
Keep High=> total_count=4, avg_price_diff=320, total_volume_a=8660998.0, total_volume_b=6978529.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=162817.0, total_volume_b=265127.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=121281.0, total_volume_b=291345.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=93394.0, total_volume_b=48284.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=147718.0, total_volume_b=112708.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=47250.0, total_volume_b=16974.0
Keep Low=> total_count=3, avg_price_diff=97, total_volume_a=17739.0, total_volume_b=16471.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=22641.0, total_volume_b=1759.0
Keep Low=> total_count=1, avg_price_diff=94, total_volume_a=6238.0, total_volume_b=19425.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=19588.0, total_volume_b=10329.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=70331.0, total_volume_b=8566.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=90000.0, total_volume_b=3906.0
Keep Low=> total_count=3, avg_price_diff=96, total_volume_a=64062.0, total_volume_b=48764.0
Keep Low=> total_count=4, avg_price_diff=99, total_volume_a=12092.0, total_volume_b=15995.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=527.0, total_volume_b=52349.0
Keep Low=> total_count=1, avg_price_diff=95, total_volume_a=693055.0, total_volume_b=398399.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=129617.0, total_volume_b=91688.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=9050.0, total_volume_b=13277.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=47378.0, total_volume_b=66936.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=3010.0, total_volume_b=13475.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=494.0, total_volume_b=10500.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=1264.0, total_volume_b=40088.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=3888.0, total_volume_b=23.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=0.0, total_volume_b=2045.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=3800.0, total_volume_b=1000.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=1050.0, total_volume_b=77.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=1754.0, total_volume_b=6457.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=9719.0, total_volume_b=14605.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=2000.0, total_volume_b=3346.0
Keep Low=> total_count=4, avg_price_diff=99, total_volume_a=10239.0, total_volume_b=26661.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=12346.0, total_volume_b=26192.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=4353.0, total_volume_b=19230.0
Keep Low=> total_count=2, avg_price_diff=98, total_volume_a=18654.0, total_volume_b=14741.0
Keep Low=> total_count=4, avg_price_diff=96, total_volume_a=7110.0, total_volume_b=15307.0
Keep Low=> total_count=1, avg_price_diff=92, total_volume_a=23514.0, total_volume_b=26032.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=3614.0, total_volume_b=30500.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=0.0, total_volume_b=1500.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=58.0, total_volume_b=2701.0
Keep Low=> total_count=1, avg_price_diff=97, total_volume_a=0.0, total_volume_b=6075.0
Keep Low=> total_count=1, avg_price_diff=94, total_volume_a=104482.0, total_volume_b=19824.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=1418.0, total_volume_b=0.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=3351.0, total_volume_b=19733.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=2791.0, total_volume_b=0.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=0.0, total_volume_b=18741.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=264145.0, total_volume_b=352910.0
Keep Low=> total_count=1, avg_price_diff=83, total_volume_a=328660.0, total_volume_b=134679.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=92726.0, total_volume_b=40954.0
Keep Low=> total_count=3, avg_price_diff=98, total_volume_a=59953.0, total_volume_b=52455.0
Keep Low=> total_count=2, avg_price_diff=97, total_volume_a=121886.0, total_volume_b=2519.0
Keep Low=> total_count=7, avg_price_diff=97, total_volume_a=592515.0, total_volume_b=127553.0
Keep Low=> total_count=1, avg_price_diff=98, total_volume_a=7968.0, total_volume_b=10373.0
Keep Low=> total_count=3, avg_price_diff=95, total_volume_a=20421.0, total_volume_b=26433.0
Keep Low=> total_count=2, avg_price_diff=97, total_volume_a=2454.0, total_volume_b=8428.0
Keep Low=> total_count=1, avg_price_diff=90, total_volume_a=2407.0, total_volume_b=6000.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=51467.0, total_volume_b=5392.0
Keep Low=> total_count=4, avg_price_diff=94, total_volume_a=51552.0, total_volume_b=41310.0
Keep Low=> total_count=8, avg_price_diff=93, total_volume_a=71601.0, total_volume_b=85855.0
Keep Low=> total_count=1, avg_price_diff=96, total_volume_a=41727.0, total_volume_b=26793.0
Keep Low=> total_count=4, avg_price_diff=95, total_volume_a=2478927.0, total_volume_b=996857.0
Keep Low=> total_count=14, avg_price_diff=96, total_volume_a=748060.0, total_volume_b=496832.0
Keep Low=> total_count=4, avg_price_diff=94, total_volume_a=233163.0, total_volume_b=145731.0
Keep Low=> total_count=2, avg_price_diff=94, total_volume_a=8862.0, total_volume_b=15037.0
Keep Low=> total_count=7, avg_price_diff=95, total_volume_a=334754.0, total_volume_b=134945.0
Keep Low=> total_count=2, avg_price_diff=94, total_volume_a=56575.0, total_volume_b=20203.0
Keep Low=> total_count=1, avg_price_diff=99, total_volume_a=17903.0, total_volume_b=38898.0
Keep Low=> total_count=4, avg_price_diff=97, total_volume_a=242347.0, total_volume_b=32383.0
Keep Low=> total_count=2, avg_price_diff=95, total_volume_a=51118.0, total_volume_b=16638.0
